saison;dateMatch;Journee;adversaire;lieu;Joueur;Titulaire;Minutes;Buts;CartonJaune;CartonRouge;TAB_Marque;TAB_Rate
2012/13;2013-04-01;22;FUS;Domicile;O. Najdi;Tit.;63;;;;0;0
2012/13;2013-04-01;22;FUS;Domicile;Y. El Houassi;Tit.;89;;;;0;0
2012/13;2013-04-01;22;FUS;Domicile;Y. Lakhal;Remp.;1;;;;0;0
2012/13;2013-04-01;22;FUS;Domicile;L. Mouithys;Remp.;27;;;;0;0
2012/13;2013-04-01;22;FUS;Domicile;A. Asbahi;Remp.;13;;1.0;;0;0
2012/13;2013-04-12;24;KAC;Domicile;N. El Myaghri;Tit.;90;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;M. Lamssen;Tit.;90;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;Y. Rami;Tit.;90;;1.0;;0;0
2012/13;2013-04-12;24;KAC;Domicile;J. Allioui;Tit.;90;;1.0;;0;0
2012/13;2013-04-12;24;KAC;Domicile;K. Sekkat;Tit.;90;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;S. Fettah;Tit.;65;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;P. Andersson;Tit.;90;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;A. Asbahi;Tit.;90;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;F. Ondama;Tit.;46;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;O. Najdi;Tit.;56;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;Y. El Houassi;Tit.;90;1.0;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;B. El Hilali;Remp.;44;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;B. Koné;Remp.;25;;;;0;0
2012/13;2013-04-12;24;KAC;Domicile;L. Mouithys;Remp.;34;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;M. Lamssen;Tit.;90;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;J. Allioui;Tit.;90;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;K. Sekkat;Tit.;90;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;S. Fettah;Tit.;90;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;M. Berrabah;Tit.;90;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;A. Zaoui;Tit.;70;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;F. Ondama;Tit.;90;1.0;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;O. Najdi;Tit.;64;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;Y. El Houassi;Tit.;57;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;P. Andersson;Remp.;26;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;B. Koné;Remp.;20;;;;0;0
2012/13;2013-04-15;23;RBM;Extérieur;A. Lamnasfi;Remp.;33;;;;0;0
2012/13;2013-04-28;26;RCA;Domicile;N. El Myaghri;Tit.;90;;1.0;;0;0
2012/13;2013-04-28;26;RCA;Domicile;M. Lamssen;Tit.;90;;1.0;;0;0
2012/13;2013-04-28;26;RCA;Domicile;J. Allioui;Tit.;90;;1.0;;0;0
2012/13;2013-04-28;26;RCA;Domicile;Y. Rami;Tit.;90;;;;0;0
2012/13;2013-04-28;26;RCA;Domicile;K. Sekkat;Tit.;90;1.0;;;0;0
2012/13;2013-04-28;26;RCA;Domicile;S. Fettah;Tit.;90;;1.0;;0;0
2012/13;2013-04-28;26;RCA;Domicile;Y. El Mankari;Tit.;90;;1.0;;0;0
2012/13;2013-04-28;26;RCA;Domicile;M. Berrabah;Tit.;90;;;;0;0
2012/13;2013-04-28;26;RCA;Domicile;P. Andersson;Tit.;89;;;;0;0
2012/13;2013-04-28;26;RCA;Domicile;F. Ondama;Tit.;64;;1.0;;0;0
2012/13;2013-04-28;26;RCA;Domicile;L. Mouithys;Tit.;84;;;;0;0
2012/13;2013-04-28;26;RCA;Domicile;B. El Hilali;Remp.;26;;;;0;0
2012/13;2013-04-28;26;RCA;Domicile;Y. El Houassi;Remp.;6;;;;0;0
2012/13;2013-04-28;26;RCA;Domicile;A. Zaoui;Remp.;1;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;M. Lamssen;Tit.;90;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;J. Allioui;Tit.;33;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;Y. Rabeh;Tit.;90;;1.0;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;K. Sekkat;Tit.;90;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;B. El Hilali;Tit.;70;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;Y. El Mankari;Tit.;90;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;M. Berrabah;Tit.;90;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;P. Andersson;Tit.;90;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;Y. El Houassi;Tit.;55;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;O. Najdi;Tit.;90;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;Y. Rami;Remp.;57;;1.0;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;A. Zaoui;Remp.;35;;;;0;0
2012/13;2013-05-08;25;WAF;Extérieur;O. Attayat Lah;Remp.;20;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;M. Lamssen;Tit.;90;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;M. Hibbane;Tit.;90;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;K. Sekkat;Tit.;90;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;S. Fettah;Tit.;75;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;Y. El Mankari;Tit.;60;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;M. Berrabah;Tit.;90;1.0;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;P. Andersson;Tit.;86;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;B. Koné;Tit.;90;;1.0;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;Y. El Houassi;Tit.;90;1.0;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;A. Asbahi;Remp.;30;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;A. Lamnasfi;Remp.;15;;;;0;0
2012/13;2013-05-13;27;OCS;Extérieur;O. Najdi;Remp.;4;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;N. El Myaghri;Tit.;90;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;M. Lamssen;Tit.;90;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;M. Hibbane;Tit.;90;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;A. Atouchi;Tit.;90;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;K. Sekkat;Tit.;90;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;S. Fettah;Tit.;90;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;Y. El Mankari;Tit.;51;;;1.0;0;0
2012/13;2013-05-18;28;HUSA;Domicile;M. Berrabah;Tit.;90;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;P. Andersson;Tit.;90;1.0;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;A. Lamnasfi;Tit.;46;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;Y. El Houassi;Tit.;80;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;F. Ondama;Remp.;44;;;;0;0
2012/13;2013-05-18;28;HUSA;Domicile;L. Mouithys;Remp.;10;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;M. Lamssen;Tit.;90;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;K. Sekkat;Tit.;90;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;S. Fettah;Tit.;90;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;M. Berrabah;Tit.;90;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;A. Asbahi;Tit.;89;;1.0;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;P. Andersson;Tit.;89;1.0;1.0;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;B. Koné;Tit.;90;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;Y. El Houassi;Tit.;90;;1.0;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;A. Dghoghi;Remp.;1;;;;0;0
2012/13;2013-05-24;29;MAT;Extérieur;R. Houbri;Remp.;1;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;Y. El Houassli;Tit.;90;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;M. Lamssen;Tit.;90;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;M. Hibbane;Tit.;90;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;A. Atouchi;Tit.;90;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;A. Kacimi;Tit.;90;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;S. Fettah;Tit.;90;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;M. Berrabah;Tit.;90;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;R. Houbri;Tit.;62;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;A. Dghoghi;Tit.;46;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;B. Koné;Tit.;90;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;O. Najdi;Tit.;52;;1.0;;0;0
2012/13;2013-05-29;30;FAR;Domicile;A. Zaoui;Remp.;44;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;F. Ondama;Remp.;38;;;;0;0
2012/13;2013-05-29;30;FAR;Domicile;Y. Lakhal;Remp.;28;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;Y. Rami;Tit.;90;;1.0;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;H. El Amrani;Tit.;90;;1.0;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;M. Lamssen;Tit.;90;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;S. Fettah;Tit.;90;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;M. Berrabah;Tit.;90;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;A. Asbahi;Tit.;90;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;A. Lamnasfi;Tit.;68;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;M. S. Vierra;Tit.;68;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;F. Ondama;Tit.;83;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;B. Koné;Remp.;22;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;Y. Lakhal;Remp.;7;;;;0;0
2013/14;2013-08-26;1;DHJ;Extérieur;T. Ijroutten;Remp.;22;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;A. El Khaliqi;Tit.;90;1.0;1.0;;0;0
2013/14;2013-09-01;2;KAC;Domicile;Y. Rami;Tit.;90;;1.0;;0;0
2013/14;2013-09-01;2;KAC;Domicile;H. El Amrani;Tit.;90;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;M. Lamssen;Tit.;90;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;S. Fettah;Tit.;90;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;M. Berrabah;Tit.;90;;1.0;;0;0
2013/14;2013-09-01;2;KAC;Domicile;B. Koné;Tit.;85;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;T. Ijroutten;Tit.;79;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;M. S. Vierra;Tit.;90;1.0;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;F. Ondama;Tit.;73;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;Y. El Mankari;Remp.;5;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;Y. Lakhal;Remp.;17;;;;0;0
2013/14;2013-09-01;2;KAC;Domicile;O. Najdi;Remp.;11;1.0;;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;N. El Myaghri;Tit.;90;;1.0;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;H. El Amrani;Tit.;90;;1.0;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;Y. Rami;Tit.;90;;1.0;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;N. Oulji;Tit.;90;;1.0;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;S. Fettah;Tit.;90;;;1.0;0;0
2013/14;2013-09-21;3;HUSA;Domicile;M. Berrabah;Tit.;90;;;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;B. Koné;Tit.;75;;1.0;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;T. Ijroutten;Tit.;64;;;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;O. Najdi;Tit.;75;;;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;F. Ondama;Tit.;90;1.0;1.0;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;M. Lamssen;Tit.;90;;;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;A. Lamnasfi;Remp.;15;;;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;M. S. Vierra;Remp.;15;;;;0;0
2013/14;2013-09-21;3;HUSA;Domicile;M. Ivona;Remp.;26;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;H. El Amrani;Tit.;84;;1.0;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;Y. Rami;Tit.;90;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;N. Oulji;Tit.;90;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;M. Lamssen;Tit.;90;;1.0;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;M. Berrabah;Tit.;90;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;B. Koné;Tit.;72;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;Y. Lakhal;Tit.;72;;1.0;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;M. Ivona;Tit.;90;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;F. Ondama;Tit.;90;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;T. Ijroutten;Remp.;18;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;O. Najdi;Remp.;6;;;;0;0
2013/14;2013-09-29;4;KACM;Extérieur;Y. El Houassi;Remp.;18;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;Z. Zahid;Tit.;90;;1.0;;0;0
2013/14;2013-10-23;5;FUS;Domicile;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;N. Oulji;Tit.;90;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;M. Lamssen;Tit.;90;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;W. El Karti;Tit.;85;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;A. Asbahi;Tit.;90;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;S. Fettah;Tit.;90;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;M. S. Vierra;Tit.;67;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;Y. El Houassi;Tit.;85;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;A. Lamnasfi;Remp.;5;;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;M. Ivona;Remp.;23;2.0;;;0;0
2013/14;2013-10-23;5;FUS;Domicile;R. El Hajhouj;Remp.;5;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;A. El Khaliqi;Tit.;90;;1.0;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;Z. Zahid;Tit.;90;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;N. Oulji;Tit.;90;1.0;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;M. Lamssen;Tit.;90;;1.0;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;W. El Karti;Tit.;70;;1.0;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;A. Asbahi;Tit.;90;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;S. Fettah;Tit.;90;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;Y. El Houassi;Tit.;89;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;M. Ivona;Tit.;84;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;M. Saidi;Remp.;1;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;T. Ijroutten;Remp.;6;;;;0;0
2013/14;2013-10-27;6;MAS;Extérieur;A. Lamnasfi;Remp.;20;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;Z. Zahid;Tit.;90;;1.0;;0;0
2013/14;2013-11-02;7;MAT;Domicile;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;N. Oulji;Tit.;90;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;M. Lamssen;Tit.;90;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;W. El Karti;Tit.;87;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;A. Asbahi;Tit.;90;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;S. Fettah;Tit.;90;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;Y. El Houassi;Tit.;83;1.0;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;M. Ivona;Tit.;78;1.0;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;M. Saidi;Remp.;3;;;;0;0
2013/14;2013-11-02;7;MAT;Domicile;T. Ijroutten;Remp.;12;;1.0;;0;0
2013/14;2013-11-02;7;MAT;Domicile;F. Ondama;Remp.;7;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;Y. El Houassli;Tit.;90;;1.0;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;Z. Zahid;Tit.;90;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;N. Oulji;Tit.;90;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;M. Lamssen;Tit.;60;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;W. El Karti;Tit.;84;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;A. Asbahi;Tit.;62;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;S. Fettah;Tit.;90;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;Y. El Houassi;Tit.;90;1.0;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;M. Ivona;Tit.;90;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;B. Koné;Remp.;28;1.0;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;M. Berrabah;Remp.;30;;;;0;0
2013/14;2013-11-09;8;OCS;Extérieur;F. Ondama;Remp.;6;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;A. El Khaliqi;Tit.;12;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;Z. Zahid;Tit.;90;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;N. Oulji;Tit.;90;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;B. Koné;Tit.;90;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;W. El Karti;Tit.;87;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;M. Berrabah;Tit.;90;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;S. Fettah;Tit.;90;1.0;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;F. Ondama;Tit.;90;2.0;1.0;;0;0
2013/14;2013-11-17;9;OCK;Domicile;M. Ivona;Tit.;75;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;M. Lamssen;Remp.;12;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;A. Asbahi;Remp.;3;;;;0;0
2013/14;2013-11-17;9;OCK;Domicile;Y. El Houassi;Remp.;15;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;Z. Zahid;Tit.;45;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;N. Oulji;Tit.;90;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;B. Koné;Tit.;90;1.0;1.0;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;A. Asbahi;Tit.;90;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;M. Berrabah;Tit.;90;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;S. Fettah;Tit.;90;;1.0;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;F. Ondama;Tit.;84;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;M. Ivona;Tit.;90;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;Y. Rami;Remp.;45;;;;0;0
2013/14;2013-11-24;10;RCA;Extérieur;Y. Lakhal;Remp.;6;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;Y. Rami;Tit.;90;;1.0;;0;0
2013/14;2013-11-29;11;RSB;Domicile;N. Oulji;Tit.;90;1.0;1.0;;0;0
2013/14;2013-11-29;11;RSB;Domicile;W. El Karti;Tit.;83;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;M. Berrabah;Tit.;22;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;S. Fettah;Tit.;90;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;B. Koné;Tit.;89;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;M. Ivona;Tit.;90;2.0;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;F. Ondama;Tit.;90;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;M. Lamssen;Remp.;68;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;A. Asbahi;Remp.;1;;;;0;0
2013/14;2013-11-29;11;RSB;Domicile;O. Najdi;Remp.;7;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;A. El Khaliqi;Tit.;90;;1.0;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;N. Oulji;Tit.;90;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;B. Koné;Tit.;64;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;A. Asbahi;Tit.;64;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;M. Lamssen;Tit.;90;;1.0;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;S. Fettah;Tit.;90;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;F. Ondama;Tit.;90;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;M. Ivona;Tit.;90;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;W. El Karti;Remp.;26;;;;0;0
2013/14;2013-12-08;12;CRA;Extérieur;M. S. Vierra;Remp.;26;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;A. El Khaliqi;Tit.;90;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;Y. Rabeh;Tit.;90;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;N. Oulji;Tit.;90;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;B. Koné;Tit.;85;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;A. Asbahi;Tit.;65;;1.0;1.0;0;0
2013/14;2013-12-15;13;FAR;Domicile;W. El Karti;Tit.;67;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;S. Fettah;Tit.;89;;1.0;1.0;0;0
2013/14;2013-12-15;13;FAR;Domicile;F. Ondama;Tit.;78;1.0;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;M. Ivona;Tit.;90;1.0;1.0;;0;0
2013/14;2013-12-15;13;FAR;Domicile;Z. Zahid;Remp.;5;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;Y. El Mankari;Remp.;23;;;;0;0
2013/14;2013-12-15;13;FAR;Domicile;Y. El Houassi;Remp.;12;;;;0;0
2013/14;2013-12-23;14;WAF;Extérieur;N. El Myaghri;Tit.;90;;;;0;0
2013/14;2013-12-23;14;WAF;Extérieur;A. El Khaliqi;Tit.;90;1.0;;;0;0
2013/14;2013-12-23;14;WAF;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2013/14;2013-12-23;14;WAF;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
